date,code,open,high,low,close,volume,stock_code,stock_name,market
2023-01-19,sz.000559,5.06,5.11,5.05,5.1,7087131.0,000559,万向钱潮,SZ
2023-01-20,sz.000559,5.11,5.15,5.1,5.15,8245181.0,000559,万向钱潮,SZ
2023-01-30,sz.000559,5.21,5.31,5.19,5.21,17226149.0,000559,万向钱潮,SZ
2023-01-31,sz.000559,5.21,5.25,5.18,5.25,9013370.0,000559,万向钱潮,SZ
2023-02-01,sz.000559,5.25,5.32,5.25,5.3,15484072.0,000559,万向钱潮,SZ
2023-02-02,sz.000559,5.3,5.32,5.24,5.24,11337702.0,000559,万向钱潮,SZ
2023-02-03,sz.000559,5.24,5.27,5.17,5.22,11697170.0,000559,万向钱潮,SZ
2023-02-06,sz.000559,5.23,5.27,5.19,5.24,9501316.0,000559,万向钱潮,SZ
2023-02-07,sz.000559,5.28,5.28,5.2,5.28,11089762.0,000559,万向钱潮,SZ
2023-02-08,sz.000559,5.3,5.35,5.23,5.27,14969580.0,000559,万向钱潮,SZ
2023-02-09,sz.000559,5.27,5.32,5.25,5.31,10970949.0,000559,万向钱潮,SZ
2023-02-10,sz.000559,5.33,5.35,5.28,5.3,12556096.0,000559,万向钱潮,SZ
2023-02-13,sz.000559,5.33,5.33,5.28,5.3,10955832.0,000559,万向钱潮,SZ
2023-02-14,sz.000559,5.31,5.41,5.27,5.35,22064297.0,000559,万向钱潮,SZ
2023-02-15,sz.000559,5.36,5.37,5.32,5.34,10108953.0,000559,万向钱潮,SZ
2023-02-16,sz.000559,5.35,5.38,5.19,5.26,15766559.0,000559,万向钱潮,SZ
2023-02-17,sz.000559,5.28,5.3,5.24,5.24,9983221.0,000559,万向钱潮,SZ
2023-02-20,sz.000559,5.26,5.3,5.22,5.29,9310840.0,000559,万向钱潮,SZ
2023-02-21,sz.000559,5.31,5.39,5.29,5.38,14315263.0,000559,万向钱潮,SZ
2023-02-22,sz.000559,5.38,5.38,5.32,5.35,7527009.0,000559,万向钱潮,SZ
2023-02-23,sz.000559,5.37,5.41,5.35,5.38,9516068.0,000559,万向钱潮,SZ
2023-02-24,sz.000559,5.4,5.4,5.3,5.32,8223306.0,000559,万向钱潮,SZ
2023-02-27,sz.000559,5.33,5.34,5.25,5.28,8668568.0,000559,万向钱潮,SZ
2023-02-28,sz.000559,5.32,5.39,5.3,5.37,11986884.0,000559,万向钱潮,SZ
2023-03-01,sz.000559,5.37,5.39,5.35,5.37,9173541.0,000559,万向钱潮,SZ
2023-03-02,sz.000559,5.38,5.38,5.33,5.35,7520983.0,000559,万向钱潮,SZ
2023-03-03,sz.000559,5.33,5.35,5.29,5.32,8132744.0,000559,万向钱潮,SZ
2023-03-06,sz.000559,5.35,5.35,5.29,5.29,7979594.0,000559,万向钱潮,SZ
